Id,Clothing Type,Sex,Color,Brand,Price,Images,1st Image Preview,Miscellaneous
79,Bluse,Weiblich,Rot,Guess,35,"[http://images.otto.de/asset/mmo/Preset_PSM/8604436.jpg,http://images.otto.de/asset/mmo/Preset_PSM/8604435.jpg,http://images.otto.de/asset/mmo/Preset_PSM/8604437.jpg,http://images.otto.de/asset/mmo/Preset_PSM/8604439.jpg]",,"Guess Bluse, RotBluse Die Rüsche im Bon Ton-Style, der Kragen und die angeschnittenen Ärmel geben dir das Gefühl ein braves Mädchen mit einer Vorliebe für Guess zu sein."
80,Bluse,Weiblich,Braun,,39.99,[http://damenmode.schwab.de/pool/formata/8051206.jpg],,"Bluse braun (36, 40, 44, 46, 50, 54, 52, 48, 42, 38)Bluse. In ansprechendem Tierfelldruck auf dezent transparenter Georgette-Qualität. Blickfang sind die Biesen beidseitig der Knopfleiste und der imitierte Aufschlag mit Riegel und Knopf am Halbarm. Echte, changierende Perlmuttknöpfe. Seitenschlitze. Länge in Gr. 42 ca. 72 cm. Figurumschmeichelnde Form. 100% Polyester. Maschinenwäsche."
81,Bluse,Weiblich,Weiß,Milano Italy,44.9,[http://www.designermode.com/media/catalog/product/i/m/img_8844bb.jpg],,"MILANO ITALY Bluse, weiß- klassische Bluse von MILANO ITALY - grüne Kontrastnähte - klassischer Hemdkragen mit Steg - durchgehende Knopfleiste - 2-Knopf-Manschetten und geknöpfter Manschettenschlitz - schimmernde Knöpfe mit Logoprägung - abgerundeter Saum - Passform: regulär - Material: 100% Baumwolle - Farbe: weiß"
82,Bluse,Weiblich,Schwarz,La Martina,49.9,"[http://www.static.beautydealer.de/images/onthefly/products/x313_313x313/35952.jpg,http://www.static.beautydealer.de/images/onthefly/products/x313_313x313/35953.jpg,http://www.static.beautydealer.de/images/onthefly/products/x313_313x313/35954.jpg,http://www.static.beautydealer.de/images/onthefly/products/x313_313x313/35955.jpg,http://www.static.beautydealer.de/images/onthefly/products/x313_313x313/35956.jpg]",,"La Martina Damen Bluse 022 BlackStylische Damen Bluse von La Martina.
leicht taillierter Schnitt
durchgehende Druckknopfleiste
2 Brusttaschen
Druckknopfleiste an den Ärmelenden
La Martina Logo Stickerei auf der linken Brustseite
La Martina Logoinitialen am rechten Ärmelende
mit La Martina Echtheitshologramm
Material: 100% Baumwolle
XS
S
M
L
XL
XXL
1/2 Oberweite
46 cm
1/2 Bundweite
47 cm
Länge
67 cm
Ärmellänge
67 cm"
83,Bluse,Weiblich,Blau,Mona,49.95,[http://www.mona.de/mb3_media/301/570/0/4/1/041020H.jpg],,"Damen Bluse, blauProduktinformationen zu null Damen Bluse, blau in Größe 48: Was gibt es Schöneres, als eine luftig-leichte Bluse aus reiner Naturfaser auf der Haut zu tragen? Weich und atmungsaktiv - daher ideal in der warmen Jahreszeit! Modische Akzente setzen die Lochstickereien an der biesenverzierten Schulterpasse, an Knopfleiste sowie an den knöpfbaren Brust-Pattentaschen. Mit Hemdkragen sowie Knopfmanschette an den Ärmeln. In figurumspielender Form. Länge in Gr. 44 ca. 68 cm. Aus reiner Baumwolle. Maschinenwäsche."
84,Bluse,Weiblich,Weiß,Wenz,49.99,"[http://www.wenz.de/mb3_media/101/560/3/7/5/375335H.jpg,http://www.wenz.de/mb3_media/101/570/3/7/5/375335H.jpg]",,wenz Bluse schwarzBluse mit 3/4-Raglanärmeln mit Gummizug. Dezente Kräuselung vorne am Halsausschnitt. Gesmoktes Bündchen. Weitere Form. Länge ab 62 cm. Dobby-Gewebe aus 100% Polyester. Futter aus 100% Polyester.
85,Bluse,Weiblich,Weiß,X-two,52.95,"[https://x-two.com/media/1015925.jpg,https://x-two.com/media/1015924.jpg,https://x-two.com/media/1015923.jpg,https://x-two.com/media/1015939.jpg]",,"X-two Blusen Lenette, blouse White 51-54Schicke Bluse mit kurzen Ärmeln. Die Bluse hat einen klassischen Kragen und eine versteckte Knopfleiste. Ein tolles Detail ist auch die Raffung über den Brustbereich."
86,Bluse,Weiblich,Schwarz,Josie,55,[http://www.harz-mountain-western-store.de/WebRoot/Store/Shops/es10648993/50C6/0D44/6E95/4410/AC86/50ED/8961/1BC0/Bluse_JOSIE_Black_m.jpg],,"Bluse JOSIESchlichte, elegante Old Style Bluse mit Knopfleiste vorn und kleinem Stehragen. Kleine Fältchen sorgen für einen bequemen Sitz. 100 % Baumwolle, Farbe: schwarz"
87,Bluse,Weiblich,Rosa,0039 Italy,59.9,[http://static2.trendfabrik.de/media/catalog/product/2/1/210801aluna_pink001.jpg],,"0039 Italy Aluna Bluse pinkFarbe: Pink, Material: 100% Baumwolle Pflegehinweis: 40°C Unser Model ist ca. 1,72m groß und trägt Größe S Mit dieser schicken Bluse sind sie für jeden Fall gerüstet!"
88,Bluse,Weiblich,Bunt,Eddie Bauer,59.95,[http://www.eddiebauer.de/out/pictures/master/product/1/0089232-00-IE.jpg],,"Eddie Bauer ® Bluse mit 3/4-Arm bedrucktMit der neuen Comfortcloth™-Technologie, die diese Blusen atmungsaktiv, feuchtigkeitstransportierend und knitterfrei macht. Auch nach vielen Wäschen behalten sie garantiert Form und Farbe. Mit Taillenabnähern vorn und hinten."
89,Bluse,Weiblich,Blau,Arqueonautas,59.95,[http://www.ultimoshop.de/media/catalog/product/i/m/img_7545bb.jpg],,"ARQUEONAUTAS Bluse, dunkelblau- edle Bluse von ARQUEONAUTAS - reine Baumwolle in dunkelblau - Kragen mit knöpfbarem Steg - durchgehende Knopfleiste - dezentes Logostitching auf der Brust - aufwendige Logoapplikation auf dem Rücken - krempelbare Ärmel mit innenliegendem Riegel - 2-Knopf-Manschetten und geknöpfter Manschettenschlitz - Passform: tailliert - Material: 100% Baumwolle - Farbe: dunkelblau"
90,Bluse,Weiblich,Blau,Glööckler,59.99,"[http://www.klingel.de/mb3_media/201/560/0/5/4/054171U.jpg,http://www.klingel.de/mb3_media/201/570/0/5/4/054171U.jpg]",,"Glööckler Satin-Bluse nachtblau, champagnerFeminine Satin-Bluse von GLÖÖCKLER mit Stehkragen, durchgehender Knopfleiste und Langarm, der an der Manschette auf zwei Knöpfe zu schließen ist. Kann mit oder ohne Schluppe getragen werden, die individuell abnehmbar ist. Die Knöpfe sind satinbezogen. Figurumspielende Form. Länge in Gr. 42 ca. 64 cm. Elastische Satinqualität aus 96% Polyester/4% Elasthan. Maschinenwäsche."
91,Bluse,Weiblich,Bunt,Insight,64.9,[http://www.zebraclub.de/pix/items/insight/tropico-bluse-creme-393202-mighty-creme/fullsize_tropico-bluse-creme-393202-mighty-creme_creme_1701.jpg],,Insight Tropico Bluse cremeBlusen - creme - Insight Tropico Bluse creme
92,Bluse,Weiblich,Rosa,Basler,69,"[http://www.basler-fashion.de/Shop/PicProductFront/413016001_665.jpg,http://www.basler-fashion.de/Shop/PicProductBack/413016001_665.jpg]",,"Basler Satin-BluseGlanzvolle Satin-Bluse mit edler Ausstrahlung. Schlicht gehalten mit V-Ausschnitt, leicht taillierter Schnittführung und 1-Knopf-Manschette. Leicht gebogener Saum. Bietet unzählige Kombinationsmöglichkeiten. Länge ca. 64cm"
93,Bluse,Weiblich,Blau,Marc O'Polo,69.95,[http://www.fashionid.de/securemedia/marc-o-polo-bluse-mit-angeschnittenen-aermeln-vorderansicht-8741249-f2231e0d5ed0071ae76f73d119f6cea50e02f57f42c8341b92aee34e3e291bbfbc6c96e7606dba51f301ee8e9c90cad92257824e29af43c3ed628a9f2f95d6b5/sys_master/420/generated_8850764234782_FILL_WIDTH_OR_HEIGHT_FORCE_RETAIN_PAR_484_471.png/generated_8850764234782_FILL_WIDTH_OR_HEIGHT_FORCE_RETAIN_PAR_484_471.png],,"MARC O'POLO, Bluse mit angeschnittenen Ärmeln in Blau / TürkisDamen Bluse von Marc O'Polo aus reiner Viskose. Weiter Rundhalsausschnitt, kurzer Reißverschluss auf der Rückseite, angeschnittene Ärmel und All-Over-Print."
94,Bluse,Weiblich,Weiß,Gaastra,69.95,"[http://img.gaastraproshop.com/pi-36273031-339-1-800/Gaastra-Bluse-Bol-d-Or-Mirabaud-2-Weiss-1.png,http://img.gaastraproshop.com/pi-36273031-339-2-800/Gaastra-Bluse-Bol-d-Or-Mirabaud-2-Weiss-2.png]",,"Gaastra Bluse Bol d’Or Mirabaud 2 - Weiß LDiese Gaastra Bluse aus der Crew Kollektion überzeugt durch ihr hochwertiges, zurückhaltendes Design mit aufwendigen Details. Sie passt perfekt zu cleanen Jeans oder einem modisch schmalgeschnittenen Rock."
95,Bluse,Weiblich,Bunt,Comma,69.95,[http://ecx.images-amazon.com/images/I/41MUwJOxefL.jpg],,"Comma Damen Bluse Regular Fit, All over Druck 81.304.13.5126 BLUSE ÄRMELLOS, Gr. 34, Mehrfarbig (81E3 brown placed print)Comma Damen Bluse Regular Fit, All over Druck 81.304.13.5126 BLUSE ÄRMELLOS, Gr. 34, Mehrfarbig (81E3 brown placed print)"
96,Bluse,Weiblich,Rosa,G-Star,79.99,"[http://img4.guna.de/img/artikel/img.d/kat.d/zoom.d/34995-TAg.jpg,http://img4.guna.de/img/artikel/img.d/kat.d/zoom.d/34995-TAd2.jpg]",,G-Star Fender Straight Shirt L tangerine Damen Bluse & Tunika in RotG-Star Fender Straight Shirt Damen Bluse & Tunika - Fender Straight Shirt in tangerine in L - G-Star Fender Straight Shirt in Rot im Online Shop auf guna.de kaufen (100% Baumwolle - 93450A-4968-3487)
97,Bluse,Weiblich,Weiß,L'Argentina,79.99,"[http://www.breuninger.com/medias/sys_master/pod/2012/08/9002451501086.jpg,http://www.breuninger.com/medias/sys_master/zoom/2012/08/9002451402782.jpg]",,"L'Argentina Bluse weißFür die gepflegte Casual-Garderobe: Bluse aus leichter Baumwolle von L'Argentina.Taillierte Passform Hohe Elastizität Kragen in edlem Vichy-Karo ausgeputzt Knopfleiste mit Rüschen verziert Label-Applikation auf Brusthöhe Farblich abgesetzte Ellbogen-Patches und Ziernähte am Saum Knöpfbare ManschetteRückenlänge bei Größe 36: 64,5 cm"
98,Bluse,Weiblich,Weiß,Paul & Joe Sister,89.9,"[http://www.gretaundluis.com/data/resizer/crop/replace/618x794/efeee9/ffffff/5000/products/pauljoe_sister_damen_bluse_altman_white_1_original.jpg,http://www.gretaundluis.com/data/resizer/crop/replace/618x794/efeee9/ffffff/5000/products/pauljoe_sister_damen_bluse_altman_white_2_original.jpg,http://www.gretaundluis.com/data/resizer/crop/replace/618x794/efeee9/ffffff/5000/products/pauljoe_sister_damen_bluse_altman_white_3_original.jpg]",,"Paul & Joe Sister Bluse Altman CremeDie klassisch geschnittene, weiße Bluse Altman von Paul & Joe Sister passt ideal zu einem femininen Business-Look.br br - angenehmes Baumwollgewebebr - taillierter Schnittbr - Rückenlänge: 72cm bei Größe Sbr - durchgängige Knopfleiste vornebr - Abnäher am Rückenbr - Manschetten an den Ärmelnbr - modische Manschettenknöpfebr - Pflege: Handwäsche"
99,Bluse,Weiblich,Blau,La Martina,95.2,[http://www.lilado.de/images/produkte/i45/453-LM20W015717.jpg],,La Martina BluseFeine LA MARTINA Bluse in zurückhaltendem Design. Ein dezentes Markenlogo ziert die Brust und farblich kontrastierende Umschlagmanschetten und Krageninnenseite sorgen für frische Akzente. inkl. MwSt zzgl. Versand
100,Hemd,Männlich,Blau,Lacoste,100,"[http://lacoste.scene7.com/is/image/lacoste/10_CH6022-00_VCP_20?$detail$,http://lacoste.scene7.com/is/image/lacoste/10_CH6022-00_VCP_22?$detail$,http://lacoste.scene7.com/is/image/lacoste/swatch_10_CH6022-00_VCP_24?$swatch$,http://lacoste.scene7.com/is/image/lacoste/10_CH6022-00_VCP_20?$mini$,http://lacoste.scene7.com/is/image/lacoste/10_CH6022-00_VCP_20?$thumbnail$,http://lacoste.scene7.com/is/image/lacoste/10_CH6022-00_VCP_20?$category$]",,"LACOSTE Slim fit Vichy-Hemd HAWAIEN/BLANCVichy-Hemd aus Popeline 100 % Baumwolle. Langärmlig. Spitzkragen ohne Knöpfe. Slim fit. Grünes Krokodil 1,7 cm."
102,Hemd,Männlich,Weiß,La Martina,119.99,"[http://www.breuninger.com/medias/sys_master/pod/2012/12/9090805334046.jpg,http://www.breuninger.com/medias/sys_master/zoom/2012/12/9090805235742.jpg]",,"LA MARTINA Hemd DUBAI weißDas Hemd DUBAI von LA MARTINA eignet sich wunderbar als sportliches und lässiges Basic für Ihren Alltag. Ein komfortabler, als auch angesagter Look erwartet Sie!Reguläre Passform Kent-Kragen Durchgehende Knopfleiste Label-Stitchings auf Brusthöhe auf Vorder- und Rückseite Knöpfbare Zwei-Knopf-Manschetten Maße bei Größe M: Rückenlänge: 73,5 cm Ärmellänge: 64,5 cm Taillenweite: 94 cm"
103,Hemd,Männlich,Violett,Pure,29,"[http://www.excellent-hemd.de/images/product_images/popup_images/2777_0.jpg,http://www.excellent-hemd.de/images/product_images/popup_images/2777_1.jpg,http://www.excellent-hemd.de/images/product_images/popup_images/2777_2.jpg]",,"Pure Hemd Fashionfit Chambray mit Business-Kent-Kragen pflaumePure Hemd Fashion Fit mit Business-Kent-Kragen Chambray EINACH PERFEKT. OHNE BÜGELN. PURE PERFECT. Modisches Hemd von pure, Standardschnitt mit Business-Kent-Kragen, bügelfrei. - Fashion Fit: Standardschnitt - mit Brusttasche - Business-Kent-Kragen, spreaded London - 100% Baumwolle Chambray - waschbar bis 40°, Schonwaschgang - bügelfrei
zu den Maßtabellen"
104,Hemd,Männlich,Beige,Carhartt,30,"[http://demandware.edgesuite.net/aake_prd/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1371596561366/images/original/117459_1.jpg,http://demandware.edgesuite.net/aake_prd/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1371596561366/images/original/117459_2.jpg]",,"CARHARTT, Hemd kurzärmelig beige bedruckt Ente S/S Aldux, Mann, BaumwolleHemd gerade Kragen zum Knöpfen - 1 Brusttasche - Einfacher Rücken - Zum Knöpfen - Logo auf Brusthöhe - Kurzärmlig - Entenaufdruck auf dem gesamten T-Shirt - 100% Baumwolle"
105,Hemd,Männlich,Violett,Strellson,39.9,"[http://www.strellson.com/medias/sys_master/hdc/hb6/8862051467294.jpg,http://www.strellson.com/medias/sys_master/hdc/hb6/8862051467294.jpg]",,"Hemd Quentin, violettIntensives Violett, angesagter Slim Fit Schnitt, klares Design mit feinem Webmuster - Hemd Quentin könnte nicht stylischer sein und vereint alles, was ein perfektes Hemd ausmacht. Kombiniert zum Anzug lässt es Sie smart aussehen, zu einer Jeans getragen wird Ihr Look lässig."
107,Hemd,Männlich,Weiß,Olymp,51.05,"[http://www.davinci-smartwear.com/images/product_images/original_images/olymp-security-hemd-luxor-kurzarm-1203.jpg,http://www.davinci-smartwear.com/images/product_images/original_images/olymp-security-hemd-luxor-kurzarm-1203-1.jpg,http://www.davinci-smartwear.com/images/product_images/original_images/olymp-security-hemd-luxor-kurzarm-1203-2.jpg]",,"OLYMP Security Hemd ""Luxor"", kurzarmDas Security Hemd für die besonderen Sicherheitsdienste! Dieses Security Diensthemd ist so gut wie bügelfrei! Einfach waschen, trocknen und anziehen - es bleibt 24 Stunden knitterfrei. Einfacher geht es nicht. Die 100% Baumwollqualität ist atmungsaktiv, hautfreundlich und absorbiert Feuchtigkeit. das Olymphemd Luxor hält, was sein Name verspricht. Es ist der reine Luxus! Schnitt und Verarbeitung entsprechen dem des Olymp-Tendenz Hemdes. Qualität und Verarbeitung sind geprüft nach Öko-Text Standard 100. Mit dem repräsentativen Olymphemd Luxor zeigen sie Stil und sind damit bei besonderen Anlässen in bester Gesellschaft. Dieser Artikel ist nur mit Aufdruck oder Einstick erhältlich! Material: 100% Baumwolle Farben: weiß hellblau hellgrau schwarz"
108,Hemd,Männlich,Blau,Quicksilver,54.9,"[http://deineklamotte.de/bilder/produkte/gross/Quiksilver-Haggerston-Hemd-Cobalt.jpg,http://deineklamotte.de/bilder/produkte/gross/Quiksilver-Haggerston-Hemd-Cobalt-L_b2.jpg]",,"Quiksilver Haggerston Hemd Cobalt LQuiksilver Haggerston Hemd Cobalt Features:
durchgehende Knopfleiste
Knöpfe mit Logoprägung
Klappkragen
verstellbare Ärmelenden
Leder-Logo unten links
Slim Fit
Leicht und angenehm zu tragen Material: 100 % Baumwolle Farbe: Cobalt sonstiges: Schonwaschgang 30 Grad"
109,Hemd,Männlich,Rot,Scotch & Soda,54.95,[http://www.maxseam.net/images/produkte/i30/3083-bild-scotch-soda.jpg],,Scotch and Soda Herren Hemd farmer shirt 20032 B rot kariert- hochwertiges Hemd L/s farmer shirt in crincle outlook in rot kariert von Scotch & Soda - mit Knopfleiste und Kragen - das Hemd hat auf der linken Seite eine Brusttasche mit Knopf - Scotch & Soda Labels am Bundabschluss - die Arme des Shirts kannst du raffen und mit Bändern fixieren dies ergibt eine coole geraffte 3/4 Arm Optik - waschbar bei 30 Grad Maschinenwäsche inkl. MwSt zzgl. Versand
110,Hemd,Männlich,Schwarz,Jockey,54.95,[http://hemden-meister.de/$WS/hemdenmeister/websale8_shop-hemdenmeister/produkte/medien/bilder/normal/JONOS010_67.jpg],,"JOCKEY Hemd Langarm Jersey Uni dunkelblau 80000/11Nun auch bei Hemden-Meister zu finden: sportive Herren Oberhemden der Marke JOCKEY! Überzeugen Sie sich bei diesen erstklassigen Produkten am Besten einfach selbst von der besonders angenehmen Jersey Qualität - auf der Innenseite reine Baumwolle, außen 60% Baumwolle 40% Polyester - mit ihrem hohen Tragekomfort und bestellen Sie dieses dunkelblaue Langarmhemd mit Basic Kent Kragen, Sportmanschetten und Brusttasche (Logostick) noch heute. Natürlich portofrei! Schnittform gerade, Armlänge 64 cm"
111,Hemd,Männlich,Blau,Gaastra,55.95,"[http://img.gaastraproshop.com/pi-37293031-317-1-800/Gaastra-Hemd-Kevon-Azurblau-1.png,http://img.gaastraproshop.com/pi-37293031-317-2-800/Gaastra-Hemd-Kevon-Azurblau-2.png]",,"Gaastra Hemd Kevon - Azurblau 176Dieses karierte Gaastra Hemd aus der Basic Kollektion bringt Farbe in den Sommer. Das klassische Vichykaro ist außerdem ein Kombinationstalent - ob zu lässigen Jeans oder einer sommerlichen Short, damit macht man garantiert eine gute Figur."
113,Hemd,Männlich,Weiß,,62.3,[http://sararshop.de/documents/products/Zoom/I_0000071130.4_1.jpg],,"Hemd Langarm -Weiß -Gr.42Elegantes Herren Hemd aus reiner Baumwolle mit Kentkragen. Verdeckte Knopfleiste, Slim Fit Passform und Umschlagmanschetten mit silbernen Manschettenknöpfen und eingeprägter Logo Signatur."
114,Hemd,Männlich,Blau,,62.9,"[http://www.yam-yam-fashion.de/pic/100037p.jpg,http://www.yam-yam-fashion.de/pic/100037a.jpg]",,g-star AERO ARIZONA SHIRT Hemd blauG-Star 83005-4753-3048 Aero Arizona Shirt Hemd! Jeans-Hemd mit Druckknopfleiste. Brusttaschen. Logo-Druck. Farbe: blau.
115,Hemd,Männlich,Rot,,65,[http://hugoboss.scene7.com/is/image/hugoboss/20_hbeu50238236_623_10?$re_fullPageZoom$],,"Regular-Fit Business-Hemd ´Eraldin` mit KentkragenKariertes Business-Hemd (Regular-Fit) von BOSS mit verstärktem Kentkragen. Aus reiner Baumwolle, die den ganzen Tag über ein angenehmes Hautgefühl bietet."
116,Hemd,Männlich,Violett,Tom Tailor,69.96,"[http://images.tom-tailor.com/bilder/produktbilderIM/al/dbc19f6b-380e-1364-59a3-80a8a04e81fe.jpg,http://images.tom-tailor.com/bilder/produktbilderIM/am/8e229151-4f44-9424-f9f3-ab63b4dcdc2e.jpg]",,"Bluse/Hemd, Tom Tailor, jamaica statement shirtLangarm Hemd mit sportiven Details für Männer (unifarben, fitted geschnitten) Button-Down-Kragen mit Artwork hinten und Stickerei, großes Artwork auf der Front, kontrastfarbenes Canvas-Tape am Saum unten, Badge am linken Arm und Coinpocket, Spielernummer-Print am linken Arm hinten, TOM TAILOR POLO TEAM Badges hinten am Saum."
117,Hemd,Männlich,Schwarz,,70,"[http://img4.guna.de/img/artikel/img.d/kat.d/zoom.d/33327-BKg.jpg,http://img4.guna.de/img/artikel/img.d/kat.d/zoom.d/33327-BKd2.jpg]",,G-Star Blan Zip Overshirt XL black Herren Hemd in SchwarzG-Star Blan Zip Overshirt Herren Hemd - Blan Zip Overshirt in black in XL - G-Star Blan Zip Overshirt in Schwarz im Online Shop auf guna.de kaufen ( - 83610A-4883-990)
118,Hemd,Männlich,Gemischt,,79,[http://s7e3a.scene7.com/is/image/desigual/31C1234_7026?$xlarge$],,"Desigual Blai HemdenDesigual Herrenhemd, Modell Blai, Linie Fun. Dieses Hemd mit Karomuster hebt sich durch gestickte bzw. aufgenähte Motive und Botschaften ab. Ideal für einen lässigen Look!"
119,Hemd,Männlich,Weiß,,79.95,[http://www.fashionid.de/securemedia/boss-black-slim-fit-hemd-vorderansicht-799819-80538f8073af4398319fd8ad302788df8cc6f2d2334e8de6c3be85d8c5609dd9ec141219256a4d40454c53d455d94a93825ad37189380dd5907ac9e762d5525c/sys_master/generated_8857211830302_FILL_WIDTH_OR_HEIGHT_FORCE_RETAIN_PAR_484_471.png/generated_8857211830302_FILL_WIDTH_OR_HEIGHT_FORCE_RETAIN_PAR_484_471.png],,"BOSS BLACK, Slim Fit Hemd in Weiß, für Herren, Gr. 39Herren Hemd von Boss Black aus hochwertigem Material. Kentkragen, Slim Fit, Knopfleiste und verstellbare 1-Knopf-Manschetten."
